StudentID,Age,StudyHours,AttendanceRate,AssignmentsCompleted,OnlineActivity,SleepHours,SocialActivity,MidtermScore,FinalScore,GPA,GradePoints,PerformanceIndex,Major,City,Gender
2582,20,25.8,72.8,86.4,,8.2,3.1,63.0,93.5,3.9,97.53,78.23,DS,Đà Nẵng,Female
2583,29,23.2,71.6,84.8,1.6,5.2,1.7,56.7,87.7,3.25,81.21,72.17,CE,Hà Nội,Female
2584,24,28.2,74.6,66.6,7.1,6.8,1.9,59.5,89.3,3.35,83.82,74.39,DS,Cần Thơ,Female
2585,28,43.3,79.5,91.3,,6.1,2.2,69.6,100.0,3.83,95.86,84.78,CE,Huế,Female
2586,27,10.9,80.1,88.1,8.4,8.2,3.2,39.4,74.7,3.22,80.43,57.08,CS,Đà Nẵng,Female
2587,26,31.3,91.6,82.7,6.6,7.7,4.8,55.6,100.0,4.0,100.0,77.81,SE,Huế,Male
2588,30,17.7,87.2,73.5,5.1,6.0,2.7,53.4,75.5,2.6,65.06,64.5,DS,Cần Thơ,Female
2589,30,24.8,66.0,73.9,4.0,8.0,1.4,42.9,95.6,3.46,86.62,69.24,AI,Đà Nẵng,Male
2590,26,23.0,85.8,77.0,8.5,5.1,0.3,54.9,81.9,3.29,82.35,68.38,AI,Huế,Male
2591,26,21.6,88.2,61.5,7.2,4.9,4.2,55.2,84.1,3.04,76.04,69.65,IT,Đà Nẵng,Female
2592,19,24.9,81.7,79.4,4.8,5.9,2.8,45.4,90.4,3.86,96.4,67.86,SE,TP.HCM,Female
2593,20,15.9,84.4,93.4,8.3,4.6,2.2,49.2,74.8,2.55,63.84,62.01,DS,Đà Nẵng,Female
2594,24,33.2,86.9,93.1,4.9,6.9,2.6,63.0,94.9,3.65,91.18,78.97,CE,Đà Nẵng,Female
2595,22,10.6,92.6,74.3,6.0,6.9,3.6,62.5,76.5,3.1,77.49,69.46,IT,Đà Nẵng,Female
2596,19,29.3,69.3,96.0,4.5,6.5,1.9,57.4,85.4,3.71,92.76,71.42,CE,Đà Nẵng,Male
2597,20,22.4,82.6,100.0,7.3,7.6,1.5,60.7,66.2,2.65,66.17,63.47,AI,TP.HCM,Female
2598,27,15.6,100.0,75.3,3.5,6.1,0.5,55.1,87.1,3.55,88.67,71.08,SE,TP.HCM,Female
2599,23,26.6,99.2,90.4,5.3,5.4,0.9,61.8,88.5,3.58,89.38,75.14,AI,Đà Nẵng,Male
2600,30,12.5,93.5,46.1,4.4,6.0,2.0,54.7,63.9,2.74,68.62,59.29,DS,Đà Nẵng,Female
2601,24,25.3,90.4,61.1,6.7,5.5,4.1,46.7,92.1,3.74,93.59,69.39,CS,Cần Thơ,Male
2602,26,13.6,100.0,81.4,7.0,6.3,1.7,49.5,77.3,3.24,80.99,63.43,SE,Cần Thơ,Female
2603,18,28.7,100.0,64.9,,7.7,2.9,63.6,100.0,4.0,100.0,81.81,IT,Cần Thơ,Female
2604,28,17.6,83.7,100.0,7.0,4.9,4.2,43.5,69.6,3.0,75.08,56.58,IT,Đà Nẵng,Female
2605,24,21.4,75.3,89.0,2.3,6.6,3.1,52.0,77.8,2.68,66.92,64.89,CS,Cần Thơ,Female
2606,25,27.4,82.3,94.5,11.5,8.1,5.5,58.6,84.2,3.06,76.55,71.36,IT,Hà Nội,Male
2607,29,,100.0,79.6,4.7,8.3,2.6,52.8,74.2,3.1,77.55,63.51,CS,TP.HCM,Male
2608,20,24.5,69.3,65.0,8.6,6.2,2.3,47.1,81.4,3.65,91.26,64.29,CE,Huế,Female
2609,21,12.9,80.3,72.2,6.5,9.7,1.9,41.1,66.0,2.71,67.64,53.54,SE,Đà Nẵng,Male
2610,27,30.0,70.9,83.8,6.6,5.7,5.5,55.8,98.7,3.9,97.45,77.25,DS,TP.HCM,Female
2611,23,39.1,86.2,70.4,3.1,6.7,4.3,70.2,87.8,3.71,92.71,78.97,CE,TP.HCM,Female
2612,27,47.3,,90.1,8.1,5.6,0.3,72.2,100.0,4.0,100.0,86.08,DS,Huế,Female
2613,24,25.7,83.9,90.7,6.1,7.5,5.7,58.4,82.0,3.42,85.39,70.2,CE,Huế,Female
2614,30,31.3,65.5,80.1,7.2,10.0,3.2,56.6,81.9,3.27,81.7,69.22,CE,Hà Nội,Female
2615,21,10.8,91.2,52.6,5.8,9.2,2.7,40.4,69.2,2.78,69.47,54.83,SE,Hà Nội,Female
2616,25,37.0,97.2,100.0,6.3,8.0,3.3,65.0,97.8,3.97,99.14,81.44,CE,Hà Nội,Female
2617,22,31.2,81.2,76.8,3.8,6.3,1.1,54.3,86.5,3.72,93.12,70.42,IT,Huế,Female
2618,18,21.1,83.6,100.0,5.6,6.8,2.8,30.7,74.5,3.07,76.63,52.61,CS,Cần Thơ,Female
2619,21,34.9,83.4,89.8,,8.3,2.0,63.6,93.9,3.84,96.11,78.76,SE,Đà Nẵng,Male
2620,20,23.0,86.8,76.9,4.2,7.9,2.0,53.3,76.4,3.25,81.17,64.84,SE,TP.HCM,Female
2621,26,21.3,84.6,86.7,6.3,7.1,3.9,63.0,77.2,3.08,76.95,70.08,DS,Hà Nội,Male
2622,25,28.8,,49.7,6.9,7.2,2.1,65.7,97.9,3.97,99.22,81.8,SE,Cần Thơ,Female
2623,18,16.5,97.3,95.4,6.6,8.3,2.6,55.5,69.1,3.16,78.95,62.33,AI,Cần Thơ,Male
2624,28,33.2,,100.0,5.7,8.6,3.0,53.9,96.3,3.72,93.08,75.09,SE,Huế,Female
2625,23,16.6,81.9,48.7,7.0,5.2,3.9,57.3,91.5,3.54,88.62,74.41,CS,TP.HCM,Female
2626,26,16.6,94.0,75.7,6.6,7.3,4.4,52.6,76.2,2.88,71.92,64.41,SE,Cần Thơ,Male
2627,24,17.7,,78.4,6.2,7.7,2.5,46.2,71.9,2.94,73.53,59.09,CS,Đà Nẵng,Female
2628,21,31.1,65.3,93.1,6.4,6.4,1.9,52.2,86.2,3.52,88.08,69.22,CE,Hà Nội,Female
2629,30,,87.3,100.0,9.0,8.5,5.4,48.2,68.5,2.36,58.88,58.35,DS,Hà Nội,Female
2630,18,,90.0,85.7,3.0,6.7,0.0,47.2,74.1,3.15,78.87,60.64,AI,Huế,Female
2631,29,20.2,,100.0,5.2,8.6,3.8,44.1,73.8,2.73,68.36,58.93,AI,Cần Thơ,Female
2632,19,24.7,79.2,82.6,6.8,6.6,2.3,55.7,96.8,3.96,99.01,76.25,DS,Đà Nẵng,Female
2633,29,15.6,77.4,86.8,2.0,7.3,3.4,47.0,70.1,2.83,70.75,58.58,IT,Cần Thơ,Female
2634,22,15.8,76.3,84.9,9.5,7.3,2.6,53.4,80.8,2.67,66.64,67.12,CS,Huế,Male
2635,29,41.9,91.9,98.3,6.6,9.0,4.4,69.1,100.0,3.53,88.16,84.54,AI,Huế,Male
2636,28,18.1,73.2,73.7,8.4,7.9,3.1,35.9,61.2,2.23,55.63,48.57,CS,Hà Nội,Female
2637,22,22.4,82.3,92.3,8.8,6.5,0.4,51.8,70.5,3.06,76.39,61.17,CS,Huế,Female
2638,25,22.1,75.9,61.5,7.0,6.7,0.3,44.5,77.2,2.71,67.85,60.84,DS,Hà Nội,Male
2639,23,21.6,70.4,75.7,0.4,6.7,2.2,47.3,79.3,3.39,84.84,63.3,CS,TP.HCM,Female
2640,25,30.0,,70.4,,7.0,3.4,54.5,91.1,3.29,82.29,72.79,AI,Hà Nội,Female
2641,19,32.6,79.8,81.3,6.5,5.9,4.5,77.1,94.2,3.33,83.29,85.65,SE,Huế,Male
2642,20,22.6,86.9,75.3,3.3,6.9,1.5,52.4,92.6,3.76,94.12,72.52,CS,Huế,Male
2643,23,15.1,69.9,97.0,1.5,8.6,0.0,52.2,64.9,2.59,64.77,58.57,AI,Huế,Male
2644,29,35.2,77.6,66.8,7.2,8.6,3.1,60.7,86.1,3.09,77.33,73.43,CS,Cần Thơ,Female
2645,30,24.2,,54.0,2.9,5.1,2.6,55.4,85.3,3.17,79.27,70.32,AI,Hà Nội,Female
2646,27,38.8,,59.6,11.2,4.9,2.7,65.6,100.0,4.0,100.0,82.78,CE,Đà Nẵng,Female
2647,20,7.0,65.2,94.9,6.7,6.3,0.8,34.8,45.1,1.73,43.25,39.98,AI,TP.HCM,Male
2648,23,26.6,83.0,65.5,9.4,4.9,4.3,52.3,83.0,3.45,86.13,67.67,IT,Đà Nẵng,Male
2649,23,40.3,89.1,86.0,6.1,5.5,1.3,71.4,95.8,3.76,94.07,83.6,CE,Đà Nẵng,Male
2650,19,22.2,78.8,75.6,7.9,7.4,3.0,53.0,81.7,3.47,86.68,67.38,CS,Cần Thơ,Male
2651,24,23.2,93.5,92.4,6.1,7.0,2.9,66.4,80.8,3.0,75.11,73.62,SE,Đà Nẵng,Male
2652,29,27.4,76.3,76.5,8.5,4.9,3.3,55.3,81.1,3.36,84.01,68.2,DS,TP.HCM,Female
2653,19,20.5,86.5,100.0,0.9,8.4,1.4,51.3,73.2,2.68,66.9,62.27,CS,TP.HCM,Male
2654,23,22.5,79.8,100.0,8.2,6.5,1.1,54.1,91.2,3.71,92.76,72.69,SE,Cần Thơ,Male
2655,18,22.3,97.2,75.3,,6.4,3.8,60.8,84.5,3.51,87.66,72.65,CE,Đà Nẵng,Female
2656,20,20.0,78.2,73.2,5.6,8.2,3.3,52.6,68.7,2.54,63.43,60.67,DS,Hà Nội,Female
2657,19,,81.5,100.0,5.0,7.5,3.0,73.4,100.0,4.0,100.0,86.72,AI,Hà Nội,Male
2658,24,28.7,94.5,63.8,5.3,6.9,4.2,80.0,100.0,4.0,100.0,90.01,SE,Huế,Male
2659,21,27.0,74.7,79.2,6.7,6.4,3.0,62.6,93.0,3.82,95.45,77.78,IT,Huế,Female
2660,25,31.5,85.7,80.3,9.0,7.7,1.9,64.3,99.9,3.85,96.21,82.11,CE,Đà Nẵng,Female
2661,23,22.9,66.8,80.0,4.7,6.5,3.3,37.2,62.2,2.41,60.35,49.67,IT,TP.HCM,Male
2662,29,18.8,74.1,53.9,1.7,6.7,3.2,60.6,84.9,3.74,93.46,72.76,CE,Huế,Male
2663,27,20.2,88.8,87.4,12.2,5.6,3.2,62.7,85.9,3.26,81.44,74.26,AI,Huế,Female
2664,21,25.0,75.1,65.4,7.7,8.4,1.2,66.5,81.2,3.28,81.91,73.87,DS,Hà Nội,Male
2665,22,16.5,79.6,100.0,5.0,8.9,1.0,55.3,75.0,2.96,73.95,65.14,DS,Huế,Male
2666,30,21.0,89.9,58.2,9.0,7.3,3.8,47.1,74.1,3.03,75.75,60.59,IT,Hà Nội,Female
2667,30,20.9,79.2,80.9,8.3,6.4,2.3,45.3,62.0,2.76,69.0,53.64,IT,Hà Nội,Female
2668,26,42.0,,46.8,7.2,8.1,0.0,62.3,100.0,3.88,97.04,81.15,CS,Hà Nội,Male
2669,24,2.8,87.2,47.7,4.8,7.7,0.4,40.8,40.9,1.71,42.73,40.85,CE,Đà Nẵng,Female
2670,27,23.6,89.4,67.4,7.7,6.5,0.5,50.8,100.0,4.0,100.0,75.41,AI,Hà Nội,Female
2671,26,38.8,97.4,69.5,8.7,8.4,4.1,75.2,100.0,3.93,98.34,87.58,SE,Hà Nội,Female
2672,24,26.0,88.2,100.0,1.7,6.5,2.4,53.4,89.3,3.4,85.05,71.36,CE,Đà Nẵng,Female
2673,29,31.0,100.0,79.4,6.6,5.5,2.6,60.8,100.0,4.0,100.0,80.41,CS,Huế,Male
2674,18,25.8,94.1,99.4,6.7,6.9,2.0,60.4,82.3,3.3,82.4,71.37,CS,Hà Nội,Female
2675,29,19.7,79.8,74.3,6.7,8.3,0.9,48.1,72.9,2.59,64.66,60.49,CS,Hà Nội,Male
2676,25,7.1,,89.1,6.1,7.1,3.6,38.2,60.5,2.26,56.59,49.35,DS,Hà Nội,Female
2677,21,26.6,87.6,69.1,9.0,5.6,3.5,44.5,77.5,3.25,81.17,61.04,DS,Đà Nẵng,Female
2678,20,18.8,81.1,68.1,5.5,6.5,1.4,58.2,86.1,3.36,83.9,72.19,CE,Hà Nội,Female
2679,30,18.6,87.8,52.7,6.0,8.4,4.6,45.2,63.8,2.64,66.12,54.51,DS,Cần Thơ,Female
2680,24,21.0,96.1,85.0,6.8,7.3,3.6,52.3,83.4,3.12,78.12,67.84,CE,Hà Nội,Female
2681,29,39.0,89.6,83.9,5.6,7.0,1.2,64.9,91.6,3.69,92.25,78.24,CE,Hà Nội,Male
2682,20,44.2,,91.7,,6.8,2.1,57.7,100.0,4.0,100.0,78.86,CE,Huế,Male
2683,25,26.7,95.9,83.2,6.5,8.3,1.9,61.6,93.6,3.8,95.07,77.58,DS,Huế,Female
2684,23,21.3,90.2,100.0,6.6,8.2,3.0,65.0,100.0,3.92,98.11,82.52,SE,Huế,Female
2685,22,15.6,74.7,82.6,5.1,5.3,0.4,55.1,66.6,2.69,67.37,60.83,CE,TP.HCM,Male
2686,21,,83.2,94.9,5.7,8.1,1.4,56.2,87.3,3.87,96.76,71.75,DS,Huế,Female
2687,25,39.3,85.7,75.1,0.0,7.6,3.7,75.2,100.0,4.0,100.0,87.61,SE,Huế,Female
2688,25,23.0,92.0,66.4,9.0,8.9,0.1,43.1,93.6,4.0,100.0,68.3,AI,Huế,Male
2689,29,6.0,91.4,90.8,8.3,6.9,2.2,49.4,58.5,2.3,57.61,53.95,CE,Huế,Male
2690,18,30.4,86.7,78.7,2.7,8.4,0.7,55.3,93.1,3.21,80.17,74.21,CS,Huế,Male
2691,26,32.9,86.2,92.5,,7.6,3.9,69.9,96.5,4.0,100.0,83.16,IT,Huế,Male
2692,22,12.3,92.2,85.3,9.6,5.7,3.0,48.3,68.4,3.13,78.25,58.38,CS,TP.HCM,Female
2693,21,26.4,76.4,68.1,3.1,8.2,0.3,47.2,80.9,3.26,81.56,64.06,CE,Hà Nội,Female
2694,23,28.6,100.0,96.1,7.2,8.0,0.9,63.3,100.0,3.89,97.15,81.66,SE,TP.HCM,Male
2695,23,24.4,64.5,66.9,4.8,6.2,2.5,53.0,88.3,3.55,88.73,70.64,DS,TP.HCM,Male
2696,19,,99.6,89.4,7.0,7.3,0.0,55.7,71.6,3.1,77.43,63.66,SE,Cần Thơ,Male
2697,25,33.1,84.5,99.2,6.1,9.5,0.8,56.5,100.0,4.0,100.0,78.26,CE,Cần Thơ,Male
2698,24,21.8,95.0,74.2,5.3,6.4,1.3,46.8,90.8,3.5,87.46,68.82,CE,Đà Nẵng,Female
2699,18,13.1,88.6,97.3,7.0,7.9,4.4,52.7,73.5,2.74,68.57,63.12,IT,Hà Nội,Male
2700,22,8.6,88.5,86.0,4.8,5.7,1.6,44.2,72.7,3.05,76.25,58.45,CE,Huế,Female
2701,29,35.1,90.5,92.8,1.5,6.3,3.5,69.2,92.4,4.0,100.0,80.79,CS,Huế,Female
2702,23,29.9,93.1,67.4,3.7,8.0,1.8,65.6,100.0,3.77,94.15,82.79,CS,Đà Nẵng,Male
2703,21,25.7,81.7,83.2,3.4,7.3,3.6,61.8,96.4,3.98,99.56,79.14,CE,Huế,Female
2704,19,21.5,95.3,58.9,,6.8,0.2,67.5,84.2,3.5,87.6,75.85,CE,Đà Nẵng,Male
2705,30,,74.2,100.0,6.9,9.0,1.4,53.2,65.6,2.4,60.03,59.42,CE,Hà Nội,Male
2706,21,16.4,84.9,49.8,5.6,5.9,2.3,42.6,79.0,3.32,83.0,60.77,AI,Huế,Female
2707,18,21.5,93.4,74.7,6.9,6.8,2.8,49.4,77.2,3.5,87.42,63.3,SE,TP.HCM,Female
2708,24,8.0,95.0,66.0,7.3,7.6,3.0,43.1,59.0,2.55,63.82,51.07,AI,Đà Nẵng,Male
2709,19,19.1,89.6,90.1,7.9,6.0,2.8,54.4,63.8,2.48,61.94,59.06,DS,Huế,Female
2710,30,22.5,81.1,100.0,7.0,7.6,3.3,64.4,79.8,2.92,72.94,72.07,AI,Hà Nội,Female
2711,19,29.9,94.0,89.8,3.6,8.3,2.5,60.5,88.9,3.65,91.14,74.68,CS,TP.HCM,Female
2712,26,24.7,78.3,100.0,7.4,6.9,2.8,67.9,72.5,2.87,71.8,70.19,CS,Đà Nẵng,Female
2713,22,31.4,100.0,59.3,6.6,6.2,1.0,76.8,100.0,4.0,100.0,88.39,CS,Cần Thơ,Female
2714,19,35.8,84.2,60.5,11.5,6.6,0.1,67.7,100.0,3.94,98.5,83.85,CE,Cần Thơ,Female
2715,28,,69.6,66.6,6.0,3.8,0.8,65.3,96.3,3.67,91.72,80.78,DS,Cần Thơ,Male
2716,26,28.8,73.1,81.8,7.0,8.2,0.0,54.1,72.1,2.9,72.46,63.09,CE,TP.HCM,Female
2717,26,25.1,85.4,64.6,5.8,7.3,2.8,69.2,93.2,3.96,99.02,81.22,SE,Huế,Male
2718,18,17.2,86.4,68.7,6.1,6.8,3.9,46.0,77.8,3.28,81.92,61.95,CS,Huế,Female
2719,28,30.9,100.0,89.3,6.0,5.0,1.1,72.2,100.0,3.94,98.59,86.1,CE,Huế,Male
2720,20,38.4,74.6,61.4,4.9,8.3,4.0,57.3,96.1,3.61,90.2,76.68,IT,Hà Nội,Female
2721,21,27.7,85.4,63.0,6.4,6.5,3.2,63.4,84.2,3.31,82.75,73.8,SE,Đà Nẵng,Male
2722,24,40.3,74.4,74.0,7.6,7.7,1.7,74.8,100.0,3.94,98.42,87.39,AI,Hà Nội,Male
2723,27,12.8,80.1,75.4,5.0,7.0,2.0,53.4,73.6,2.93,73.3,63.49,SE,TP.HCM,Female
2724,21,15.8,100.0,95.2,8.1,5.1,4.2,48.3,77.7,3.5,87.56,62.99,DS,Hà Nội,Male
2725,19,31.8,73.6,66.5,,8.5,0.0,57.9,100.0,3.94,98.45,78.95,DS,Đà Nẵng,Male
2726,24,27.1,90.9,69.2,3.8,8.3,4.2,70.5,92.4,3.72,93.06,81.45,SE,Huế,Male
2727,23,35.5,88.9,88.7,3.6,7.9,3.8,61.2,88.6,3.7,92.52,74.9,CE,TP.HCM,Male
2728,20,24.9,84.8,92.0,7.1,7.4,1.6,52.8,96.8,3.97,99.37,74.83,AI,TP.HCM,Female
2729,23,18.1,90.2,100.0,4.5,5.6,2.4,63.4,66.4,2.95,73.77,64.9,CS,Cần Thơ,Female
2730,28,23.3,73.4,87.0,3.4,8.0,4.9,53.0,74.2,2.86,71.45,63.59,CS,TP.HCM,Female
2731,23,12.7,100.0,82.0,10.3,9.6,0.5,49.1,66.1,2.51,62.83,57.64,CE,Hà Nội,Female
2732,29,16.0,100.0,88.6,3.6,7.1,2.2,65.8,82.4,3.22,80.55,74.08,CE,TP.HCM,Female
2733,22,32.8,85.5,76.0,2.2,7.2,3.5,57.6,92.6,3.52,87.95,75.08,AI,TP.HCM,Male
2734,21,,100.0,75.9,4.0,5.7,2.8,58.5,90.1,3.61,90.36,74.29,CE,Đà Nẵng,Male
2735,27,27.9,,53.4,6.6,4.5,2.6,59.4,96.5,3.89,97.31,77.98,CE,Huế,Female
2736,29,11.2,89.0,93.4,6.2,6.6,5.2,47.0,65.2,2.54,63.55,56.12,AI,TP.HCM,Male
2737,18,22.1,99.3,83.2,10.7,8.8,0.8,50.7,93.9,3.87,96.64,72.28,CS,TP.HCM,Female
2738,27,15.2,80.4,91.7,4.1,8.6,0.9,54.5,63.0,2.64,65.9,58.76,SE,Hà Nội,Male
2739,23,34.4,,37.8,6.6,6.9,0.0,61.6,85.2,3.26,81.56,73.41,AI,Hà Nội,Male
2740,19,20.3,68.9,79.3,8.8,7.5,0.9,51.1,64.3,2.69,67.21,57.7,DS,Cần Thơ,Male
2741,30,16.3,100.0,67.2,4.4,5.5,1.5,52.2,82.5,3.07,76.76,67.37,DS,Hà Nội,Male
2742,20,25.2,79.7,100.0,7.8,7.1,3.0,48.0,94.0,3.57,89.34,71.01,DS,TP.HCM,Female
2743,25,19.9,83.1,89.2,1.4,6.4,3.9,46.3,71.7,3.15,78.85,58.97,CS,Hà Nội,Female
2744,27,36.9,73.9,83.5,10.4,7.1,1.1,51.9,74.6,2.94,73.5,63.25,SE,Huế,Female
2745,23,19.1,94.5,73.5,8.5,6.7,2.3,62.1,87.3,3.45,86.3,74.68,AI,Đà Nẵng,Female
2746,20,13.8,77.2,86.0,4.3,6.6,4.6,46.9,71.1,3.18,79.39,59.0,CE,Đà Nẵng,Female
2747,24,7.8,80.1,66.1,,8.2,2.2,50.3,53.8,2.19,54.64,52.04,CS,Cần Thơ,Female
2748,21,24.8,88.0,78.5,9.3,9.4,3.3,53.4,88.5,3.49,87.23,70.96,CS,Cần Thơ,Female
2749,26,20.5,74.4,71.3,2.8,6.8,4.2,60.1,84.2,3.19,79.65,72.15,CS,Cần Thơ,Female
2750,22,13.6,83.2,100.0,4.5,8.7,1.1,35.5,47.4,1.99,49.7,41.46,CE,Đà Nẵng,Female
2751,20,,99.0,100.0,9.4,5.5,0.8,73.0,100.0,4.0,100.0,86.51,SE,Huế,Female
2752,19,30.3,89.3,95.9,6.2,6.9,4.9,60.6,100.0,3.99,99.66,80.28,CS,TP.HCM,Male
2753,28,24.8,86.3,57.6,7.1,5.4,3.4,46.1,78.1,3.38,84.56,62.13,DS,Huế,Male
2754,19,35.9,87.1,93.0,6.2,6.6,0.5,43.8,98.2,3.9,97.47,71.02,DS,TP.HCM,Female
2755,20,30.3,81.1,82.8,8.2,7.9,0.9,63.7,100.0,3.85,96.22,81.83,AI,Hà Nội,Female
2756,19,,100.0,98.4,7.3,8.3,2.2,61.2,78.8,3.06,76.4,70.03,AI,Đà Nẵng,Male
2757,21,16.7,76.9,84.8,6.3,6.1,4.6,49.5,79.1,3.02,75.41,64.32,SE,Đà Nẵng,Female
2758,19,31.5,87.1,79.9,0.7,7.5,4.0,66.2,98.1,4.0,100.0,82.17,AI,Cần Thơ,Male
2759,27,28.2,86.2,83.5,7.6,8.5,4.1,62.4,81.4,3.48,87.1,71.92,IT,Đà Nẵng,Male
2760,26,26.4,95.1,52.9,7.8,8.3,1.8,59.4,76.2,3.13,78.13,67.81,CS,Hà Nội,Male
2761,19,,,68.5,2.9,7.3,2.5,60.3,88.0,3.05,76.14,74.13,DS,Huế,Female
2762,26,29.9,84.7,85.6,3.1,6.3,1.3,49.0,77.0,3.38,84.41,63.02,IT,Hà Nội,Female
2763,30,,87.9,97.1,,6.2,1.9,53.1,85.7,3.35,83.75,69.4,SE,Huế,Female
2764,23,24.2,88.3,71.7,6.5,6.0,0.8,61.5,70.0,2.67,66.86,65.73,CE,Cần Thơ,Female
2765,18,36.6,62.3,79.4,1.1,7.0,1.2,58.4,93.1,3.66,91.46,75.78,SE,Huế,Female
2766,21,19.7,69.1,56.0,3.9,6.0,1.4,52.1,70.3,2.82,70.46,61.16,CS,Huế,Female
2767,18,12.4,78.9,100.0,6.8,7.8,2.3,37.3,75.0,3.09,77.16,56.17,CE,Huế,Female
2768,23,16.6,79.4,96.7,7.7,7.3,3.1,49.9,72.9,3.13,78.32,61.4,AI,Cần Thơ,Female
2769,30,33.0,73.0,89.8,4.5,7.2,5.0,55.3,93.7,3.85,96.3,74.46,IT,Đà Nẵng,Female
2770,21,27.0,92.5,86.1,5.6,4.8,2.0,55.3,85.6,3.43,85.71,70.42,AI,Đà Nẵng,Female
2771,20,24.0,85.0,100.0,3.8,7.0,3.4,60.0,83.4,3.26,81.58,71.73,CE,Đà Nẵng,Female
2772,20,20.9,82.9,67.9,9.3,6.4,2.2,39.9,81.6,3.09,77.2,60.75,IT,TP.HCM,Male
2773,26,28.9,72.4,66.3,6.4,9.6,3.9,49.3,82.2,3.36,84.09,65.77,CS,TP.HCM,Male
2774,23,18.2,84.6,95.9,4.3,5.5,0.6,56.8,70.6,2.93,73.22,63.67,SE,TP.HCM,Male
2775,26,27.4,58.7,94.9,3.1,6.8,1.7,53.2,87.7,3.36,83.89,70.46,SE,Hà Nội,Female
2776,30,19.1,83.4,62.1,2.8,7.5,3.5,46.4,87.1,3.27,81.79,66.71,CS,Đà Nẵng,Male
2777,22,17.8,85.6,72.0,,5.8,3.4,54.6,88.1,3.68,92.05,71.36,SE,Huế,Female
2778,19,19.9,87.4,100.0,5.6,9.3,3.4,44.7,85.3,3.33,83.2,65.02,SE,Cần Thơ,Female
2779,25,22.0,69.4,86.2,5.0,9.3,4.6,43.4,68.7,2.51,62.86,56.03,DS,Cần Thơ,Female
2780,22,24.6,,91.8,5.5,6.0,0.0,55.0,77.4,2.91,72.65,66.19,CE,TP.HCM,Female
2781,19,26.9,74.6,62.6,4.4,6.3,0.6,55.3,74.4,3.08,76.98,64.85,AI,Hà Nội,Male
2782,21,0.0,76.9,89.8,5.7,9.6,3.3,31.0,34.0,1.67,41.84,32.47,CE,TP.HCM,Female
2783,26,18.5,92.2,58.7,6.1,8.7,3.7,50.8,76.5,3.26,81.56,63.62,CS,TP.HCM,Male
2784,21,21.9,100.0,50.3,6.0,6.6,3.5,66.4,100.0,3.62,90.61,83.2,AI,Huế,Male
2785,30,37.0,85.5,90.9,2.8,7.5,6.6,65.3,87.3,3.47,86.85,76.33,SE,Đà Nẵng,Female
2786,29,16.4,76.8,100.0,8.2,5.3,1.1,40.2,66.9,2.84,70.99,53.54,AI,TP.HCM,Female
2787,29,26.3,86.9,76.2,4.6,9.6,3.1,57.9,84.7,3.09,77.32,71.32,CS,Cần Thơ,Female
2788,29,37.0,94.4,71.8,4.4,7.1,2.4,51.0,89.2,3.89,97.34,70.11,AI,Đà Nẵng,Female
2789,30,14.5,91.2,100.0,4.2,7.7,3.4,61.6,74.9,2.64,65.9,68.28,CS,Hà Nội,Male
2790,21,28.2,100.0,77.1,3.4,5.9,3.1,52.2,100.0,4.0,100.0,76.11,CS,Đà Nẵng,Male
2791,19,18.6,77.8,79.0,,5.6,1.7,52.2,76.0,2.97,74.21,64.06,DS,Hà Nội,Male
2792,30,,87.5,100.0,8.2,7.5,3.1,55.1,85.4,3.46,86.53,70.25,DS,TP.HCM,Female
2793,29,18.6,100.0,74.7,4.2,9.3,2.6,48.1,87.4,3.51,87.86,67.75,CE,TP.HCM,Female
2794,23,19.1,99.9,70.2,1.4,6.4,2.7,64.1,88.9,3.38,84.56,76.51,AI,Đà Nẵng,Male
2795,30,46.8,65.5,92.2,3.4,5.8,4.2,85.3,100.0,4.0,100.0,92.67,AI,Hà Nội,Male
2796,28,31.8,85.0,69.3,4.9,7.4,6.2,56.0,91.7,3.62,90.6,73.84,IT,TP.HCM,Male
2797,19,33.8,99.8,77.8,2.9,9.0,0.0,70.7,96.8,3.99,99.75,83.75,CE,Đà Nẵng,Male
2798,29,28.9,100.0,60.2,4.5,6.2,4.4,54.3,92.7,3.58,89.42,73.48,DS,Hà Nội,Female
2799,24,12.1,92.0,82.8,4.6,6.7,3.5,57.8,74.0,2.91,72.82,65.94,DS,Huế,Female
2800,20,28.2,81.3,81.0,6.0,8.0,1.4,67.8,100.0,4.0,100.0,83.9,AI,TP.HCM,Female
2801,20,33.6,74.9,94.5,2.4,8.1,2.0,69.0,93.8,3.61,90.22,81.41,DS,Cần Thơ,Male
2802,22,18.2,100.0,92.9,7.5,6.7,3.8,41.2,72.7,3.14,78.59,56.97,CE,Cần Thơ,Male
2803,20,32.7,92.3,88.3,10.2,8.3,2.6,59.3,84.5,3.44,85.99,71.91,CS,TP.HCM,Male
2804,19,30.6,76.5,85.9,9.6,7.6,2.4,55.5,93.3,4.0,100.0,74.4,DS,Đà Nẵng,Male
2805,27,39.8,,78.9,4.5,7.0,1.5,62.8,91.6,3.63,90.81,77.23,DS,Đà Nẵng,Female
2806,26,21.7,88.1,89.1,7.7,8.1,1.4,64.4,81.6,3.32,83.0,73.03,CS,Huế,Female
2807,19,16.2,90.4,63.3,7.4,7.9,1.1,37.1,63.8,2.51,62.71,50.49,CS,Huế,Female
